MAKE, MODEL, VARIANT, YEAR FROM, YEAR TO, SYSTEM NUMBER, TYPE OF SYSTEM, ADDITIONAL, TIP STYLE, PIPE Ø (MM), PIPE Ø (INCHES), EC-APPROVED?, RACE SYSTEM, VALVESONIC, FITTING TIME, SHIPPING DATA, GTIN, PRICE (EXC VAT), PRICE (INC VAT)
Ford, Focus, Mk2 ST 225,2005,2010, SSXFD168, Large Bore Downpipe and Hi-Flow Sports Cat, For Fitment to 2.75 Cat Back Systems Only. Requires a stage 2 ECU remap, ,"76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 100X 40 X 30 and weighing 15kg.,5056214707346,1034,"1241,18"
Ford, Focus, Mk2 ST 225,2005,2010, SSXFD164, Large Bore Downpipe and Hi-Flow Sports Cat, For Fitment to 3-inch 'Race' System only, ,"76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 100X 40 X 30 and weighing 12kg.,5056214707353,894,"1072,96"
Ford, Focus, Mk2 ST 225,2005,2010, SSXFD162, Cat-back, 3-inch 'Race' System - Cerakote Black GT-100 Trims, Dual GT100 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 19kg.,5056214707360,652,"782,18"
Ford, Focus, Mk2 ST 225,2005,2010, SSXFD135, Cat-back, 3-inch 'Race' System - Polished GT-100 Trims, Dual GT100 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 19kg.,5056214707377,652,"782,18"
Ford, Focus, Mk2 ST 225,2005,2010, SSXFD163, Cat-back, 3-inch 'Race' System - Titanium GT-100 Trims, Dual 100mm GT100 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 19kg.,5056214707384,788,"945,82"
Ford, Focus, Mk2 ST 225,2005,2010, SSXFD072, Cat-back, Non-resonated (louder) with 100mm GT-100 Polished Trims, 100mm GT100 ,"69,85","2,75", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 25kg.,5056214707391,616,"738,7"
Ford, Focus, Mk2 ST 225,2005,2010, SSXFD042, Cat-back, Non-resonated (louder) with 100mm Jet Polished Trims, 100mm Jet ,"69,85","2,75", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 17kg.,5056214707421,596,"715,1"
Ford, Focus, Mk2 ST 225,2005,2010, SSXFD043, Cat-back, Resonated (quieter) with 100mm Jet Polished Trims, 100mm Jet ,"69,85","2,75", Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 23kg.,5056214707452,684,"821,18"
Ford, Focus, Mk2 ST 225,2005,2010, SSXFD075, Cat-back, Resonated (quieter) with GT-100 Polished Trims, 100mm GT100 ,"69,85","2,75", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 26kg.,5056214707476,704,"844,78"
Ford, Focus, Mk3 RS 2.3-litre EcoBoost 4wd 5-Door Hatchback,2016,2018, SSXFD271, Active Valve Control, , , N/A, N/A, No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 36 X 26 X 22  and weighing 1kg.,5056214717222,588,"705,48"
Ford, Focus, Mk3 RS 2.3-litre EcoBoost 4wd 5-Door Hatchback,2016,2018, SSXFD195, Large-bore Downpipe and De-cat, Large Bore Downpipe with Decat. Requires Stage 2 ECU Remap. For fitment to Milltek Sport Cat Back Only,"76,2","76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 100 X 40 X 30  and weighing 8kg.,5056214707483,227,"272,06"
Ford, Focus, Mk3 RS 2.3-litre EcoBoost 4wd 5-Door Hatchback,2016,2018, SSXFD194, Large-bore Downpipe and De-cat, Large Bore Downpipe with Decat. Requires Stage 2 ECU Remap. For fitment to OE Cat Back Only,"76,2","76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 8kg.,5056214707490,248,"297,02"
Ford, Focus, Mk3 RS 2.3-litre EcoBoost 4wd 5-Door Hatchback,2016,2018, SSXFD192, Large Bore Downpipe and Hi-Flow Sports Cat, Large Bore Downpipe with 200 Cell High Flow Cat. Requires Stage 2 ECU Remap. For fitment to Milltek Sport Cat Back Only,"76,2","76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 8kg.,5056214707506,859,"1031,3"
Ford, Focus, Mk3 RS 2.3-litre EcoBoost 4wd 5-Door Hatchback,2016,2018, SSXFD193, Large Bore Downpipe and Hi-Flow Sports Cat, Large Bore Downpipe with 200 Cell High Flow Cat. Requires Stage 2 ECU Remap. For fitment to OE Cat Back Only,"76,2","76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 8kg.,5056214707513,880,"1056,26"
Ford, Focus, Mk3 RS 2.3-litre EcoBoost 4wd 5-Door Hatchback,2016,2018, SSXFD211, HJS Tuning ECE Downpipes, Large Bore Downpipe with 200 Cell High Flow ECE Cat, ,"76,2",3, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 62 X 50 X 28  and weighing 8kg.,5056214707520,1456,"1747,2"
Ford, Focus, Mk3 RS 2.3-litre EcoBoost 4wd 5-Door Hatchback,2016,2018, SSXFD187, Cat-back, EC Approved - Resonated with Burnt Titanium GT-115 Trims, Dual GT115 ,"76,2",3, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 24kg.,5056214707537,1649,"1979,09"
Ford, Focus, Mk3 RS 2.3-litre EcoBoost 4wd 5-Door Hatchback,2016,2018, SSXFD255, Cat-back, EC Approved - Resonated with Carbon Jet-115 Trims, 115mm JET-115 ,"76,2",3, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 25kg.,5056214716539,1619,"1943,05"
Ford, Focus, Mk3 RS 2.3-litre EcoBoost 4wd 5-Door Hatchback,2016,2018, SSXFD189, Cat-back, EC Approved - Resonated with Cerakote Black GT-115 Trims, Dual 115mm GT115B ,"76,2",3, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 24kg.,5056214707544,1486,"1783,7"
Ford, Focus, Mk3 RS 2.3-litre EcoBoost 4wd 5-Door Hatchback,2016,2018, SSXFD190, Cat-back, EC Approved - Resonated with Polished GT-115 Trims, Dual GT115 ,"76,2",3, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 24kg.,5056214707551,1358,"1629,05"
Ford, Focus, Mk3 RS 2.3-litre EcoBoost 4wd 5-Door Hatchback,2016,2018, SSXFD188, Cat-back, EC Approved - Resonated with Titanium GT-115 Trims, Dual GT115 ,"76,2",3, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28  and weighing 24kg.,5056214707568,1593,"1911,61"
Ford, Focus, Mk3 RS 2.3-litre EcoBoost 4wd 5-Door Hatchback,2016,2018, SSXFD186, Cat-back, Non-Res with Burnt Titanium GT-115 Trims, Dual GT115 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 24kg.,5056214707575,1537,"1843,94"
Ford, Focus, Mk3 RS 2.3-litre EcoBoost 4wd 5-Door Hatchback,2016,2018, SSXFD254, Cat-back, Non-Res with Carbon Jet-115 Trims, 115mm JET-115 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 24kg.,5056214716522,1507,"1807,91"
Ford, Focus, Mk3 RS 2.3-litre EcoBoost 4wd 5-Door Hatchback,2016,2018, SSXFD184, Cat-back, Non-Res with Cerakote GT-115 Trims, Dual 115mm GT115B ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 25kg.,5056214707582,1374,"1648,56"
Ford, Focus, Mk3 RS 2.3-litre EcoBoost 4wd 5-Door Hatchback,2016,2018, SSXFD183, Cat-back, Non-Res with Polished GT-115 Trims, Dual GT115 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 25kg.,5056214707599,1245,"1493,9"
Ford, Focus, Mk3 RS 2.3-litre EcoBoost 4wd 5-Door Hatchback,2016,2018, SSXFD185, Cat-back, Non-Res with Titanium GT-115 Trims, Dual GT115 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 28kg.,5056214707605,1480,"1776,47"
Ford, Focus, Mk3 ST 2.0-litre EcoBoost 5-Door Hatchback,2012,2018, SSXFD110, Large-bore Downpipe and De-cat, Requires a stage 2 ECU remap, ,"76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 100 x 40 x 30 and weighing 7kg.,5056214707612,332,"398,12"
Ford, Focus, Mk3 ST 2.0-litre EcoBoost 5-Door Hatchback,2012,2018, SSXFD125, Large Bore Downpipe and Hi-Flow Sports Cat, 200 Cell Race-only. Must be fitted with the Milltek Sport cat-back system and requires a Stage 2 ECU remap, ,"76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 100 x 40 x 30 and weighing 9kg.,5056214707629,596,"714,65"
Ford, Focus, Mk3 ST 2.0-litre EcoBoost 5-Door Hatchback,2012,2018, SSXFD210, HJS Tuning ECE Downpipes, EC-Approved. Can be fitted with the Milltek Sport or OE cat-back system, ,70,"2,76", Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 62 X 50 X 28  and weighing 8kg.,5056214707636,1435,"1722,24"
Ford, Focus, Mk3 ST 2.0-litre EcoBoost 5-Door Hatchback,2012,2018, SSXFD111, Cat-back, Non-resonated (louder). Black Velvet Tips, Dual GT100 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 25kg.,5056214707650,808,"969,11"
Ford, Focus, Mk3 ST 2.0-litre EcoBoost 5-Door Hatchback,2012,2018, SSXFD092, Cat-back, Non-resonated (louder). Polished Tips, Dual GT100 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 25kg.,5056214707667,808,"969,11"
Ford, Focus, Mk3 ST 2.0-litre EcoBoost 5-Door Hatchback,2012,2018, SSXFD114, Cat-back, Non-resonated (louder). Titanium Tips, Dual 100mm GT100 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 2 boxes. Box 1: 97 x 87 x 28 at 21kg. Box 2: 130 x 40 x 30 at 8kg.,5056214707674,944,"1132,74"
Ford, Focus, Mk3 ST 2.0-litre EcoBoost 5-Door Hatchback,2012,2018, SSXFD115, Cat-back, Resonated (quieter). Black Velvet Tips - EC Approved, Dual GT100 ,"76,2",3, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 x 74 x 28  and weighing 25kg.,5056214707681,1101,"1321,19"
Ford, Focus, Mk3 ST 2.0-litre EcoBoost 5-Door Hatchback,2012,2018, SSXFD094, Cat-back, Resonated (quieter). Polished Tips - EC Approved, Dual GT100 ,"76,2",3, Yes, No, No, 0.00 to 0.00 hours, Ships in 2 boxes. Box 1: 120 x 74 x 28  at 25kg. Box 2: 135 x 40 x 20  at 6kg.,5056214707698,1101,"1321,19"
Ford, Focus, Mk3 ST 2.0-litre EcoBoost 5-Door Hatchback,2012,2018, SSXFD118, Cat-back, Resonated (quieter). Titanium Tips - EC Approved, Dual 100mm GT100 ,"76,2",3, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 x 74 x 28  and weighing 25kg.,5056214707704,1237,"1484,82"
Ford, Focus, Mk3 ST 2.0-litre EcoBoost 5-Door Hatchback,2012,2018, SSXFD120, Cat-back, Semi-resonated (non-resonated front with resonated centre silencer). Black Velvet Tips, Dual GT100 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 x 74 x 28 and weighing 27kg.,5056214707711,927,"1112,23"
Ford, Focus, Mk3 ST 2.0-litre EcoBoost 5-Door Hatchback,2012,2018, SSXFD119, Cat-back, Semi-resonated (non-resonated front with resonated centre silencer). Polished Tips, Dual GT100 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 x 74 x 28 and weighing 27kg.,5056214707728,927,"1112,23"
Ford, Focus, Mk3 ST 2.0-litre EcoBoost 5-Door Hatchback,2012,2018, SSXFD121, Cat-back, Semi-resonated (non-resonated front with resonated centre silencer). Titanium Tips, Dual 100mm GT100 ,"76,2",3, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 x 74 x 28 and weighing 27kg.,5056214707735,1063,"1275,86"
Ford, Focus, Mk3 ST 2.0-litre EcoBoost Estate / Sedan / Limosine,2012,2018, SSXFD110, Large-bore Downpipe and De-cat, Requires a stage 2 ECU remap, ,"76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 100 x 40 x 30 and weighing 7kg.,5056214707612,332,"398,12"
Ford, Focus, Mk3 ST 2.0-litre EcoBoost Estate / Sedan / Limosine,2012,2018, SSXFD125, Large Bore Downpipe and Hi-Flow Sports Cat, 200 Cell Race-only. Must be fitted with the Milltek Sport cat-back system and requires a Stage 2 ECU remap, ,"76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 100 x 40 x 30 and weighing 9kg.,5056214707629,596,"714,65"
Ford, Focus, Mk3 ST 2.0-litre EcoBoost Estate / Sedan / Limosine,2012,2018, SSXFD210, HJS Tuning ECE Downpipes, EC-Approved. Can be fitted with the Milltek Sport or OE cat-back system, ,70,"2,76", Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 62 X 50 X 28  and weighing 8kg.,5056214707636,1435,"1722,24"
Ford, Focus, Mk3 ST 2.0-litre TDCi 5-Door Hatchback (Diesel),2012,2018, SSXFD204, Cat-back, with Burnt Titanium GT-100 Trims, GT-100 ,70,"2,76", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 100X 40 X30 and weighing 13kg.,5056214707889,805,"966,18"
Ford, Focus, Mk3 ST 2.0-litre TDCi 5-Door Hatchback (Diesel),2012,2018, SSXFD202, Cat-back, with Cerakote Black GT-100 Trims, Dual GT100 ,70,"2,76", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 100X 40 X30 and weighing 13kg.,5056214707896,528,"633,64"
Ford, Focus, Mk3 ST 2.0-litre TDCi 5-Door Hatchback (Diesel),2012,2018, SSXFD201, Cat-back, with Polished GT-100 Trims, Dual GT100 ,70,"2,76", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 100X 40 X30  and weighing 13kg.,5056214707902,528,"633,64"
Ford, Focus, Mk3 ST 2.0-litre TDCi 5-Door Hatchback (Diesel),2012,2018, SSXFD203, Cat-back, with Titainium GT-100 Trims, Dual 100mm GT100 ,70,"2,76", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 100X 40 X30 and weighing 13kg.,5056214707919,664,"797,27"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped),2019,2026, SSXFD337, Large-bore Downpipe and De-cat, Fits to both Milltek Sport OPF/GPF Bypass and OE OPF/GPF - Requires Stage 2 ECU Software, ,80,"3,15", No, Yes, No, 2.50 to 3.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 10kg.,5056214722059,277,"332,6"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped),2019,2026, SSXFD336, Large Bore Downpipe and Hi-Flow Sports Cat, Fits to both Milltek Sport OPF/GPF Bypass and OE OPF/GPF - Requires Stage 2 ECU Software, ,80,"3,15", No, Yes, No, 2.50 to 3.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 10kg.,5056214722042,697,"835,91"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped),2019,2026, SSXFD314, GPF/OPF Bypass, Non-Resonated to fit Milltek Sport Cat Back Only - Required Stage 2 ECU Remap, ,"76,2",3, No, Yes, No, 1.00 to 1.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 10kg.,5056214720420,129,"154,56"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped),2019,2026, SSXFD313, GPF/OPF Bypass, Non-Resonated to fit OE Cat Back Only - Required Stage 2 ECU Remap, ,"76,2",3, No, Yes, No, 1.00 to 1.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 10kg.,5056214720413,136,"162,86"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped),2019,2026, SSXFD311, GPF/OPF Bypass, Resonated to fit Milltek Sport Cat Back Only - Required Stage 2 ECU Remap, ,"76,2",3, No, Yes, No, 1.00 to 1.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 10kg.,5056214720390,285,"342,32"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped),2019,2026, SSXFD312, GPF/OPF Bypass, Resonated to fit OE Cat Back Only - Required Stage 2 ECU Remap, ,"76,2",3, No, Yes, No, 1.00 to 1.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 10kg.,5056214720406,292,"350,63"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped),2019,2026, SSXFD327, Particulate Filter-back, GPF/OPF Back - Race (Louder) with Burnt Titanium GT-115 Trims, Dual GT115 ,"76,2",3, No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 25kg.,5056214721274,1170,"1403,45"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped),2019,2026, SSXFD328, Particulate Filter-back, GPF/OPF Back - Race (Louder) with Carbon JET-115 Trims, 115mm JET-115 ,"76,2",3, No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 26kg.,5056214721281,1140,"1367,41"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped),2019,2026, SSXFD325, Particulate Filter-back, GPF/OPF Back - Race (Louder) with Cerakote Black GT-115 Trims, Dual 115mm GT115B ,"76,2",3, No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 26kg.,5056214721250,1007,"1208,06"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped),2019,2026, SSXFD324, Particulate Filter-back, GPF/OPF Back - Race (Louder) with Polished GT-115 Trims, Dual GT115 ,"76,2",3, No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 26kg.,5056214721243,878,"1053,41"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped),2019,2026, SSXFD326, Particulate Filter-back, GPF/OPF Back - Race (Louder) with Titanium GT-115 Trims, Dual GT115 ,"76,2",3, No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 26kg.,5056214721267,1113,"1335,97"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped),2019,2026, SSXFD323, Particulate Filter-back, GPF/OPF Back with Burnt Titanium GT-115 Trims - EC Approved, Dual GT115 ,"76,2",3, Yes, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 28kg.,5056214721236,1327,"1592,38"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped),2019,2026, SSXFD321, Particulate Filter-back, GPF/OPF Back with Carbon JET-115 Trims - EC Approved, 115mm JET-115 ,"76,2",3, Yes, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 28kg.,5056214721212,1297,"1556,34"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped),2019,2026, SSXFD320, Particulate Filter-back, GPF/OPF Back with Cerakote Black GT-115 Trims - EC Approved, Dual 115mm GT115B ,"76,2",3, Yes, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 28kg.,5056214721205,1164,"1396,99"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped),2019,2026, SSXFD319, Particulate Filter-back, GPF/OPF Back with Polished GT-115 Trims - EC Approved, Dual GT115 ,"76,2",3, Yes, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 28kg.,5056214721199,1035,"1242,34"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Estate/Wagon/Combi (OPF/GPF Equipped),2019,2026, SSXFD322, Particulate Filter-back, GPF/OPF Back with Titanium GT-115 Trims - EC Approved, Dual GT115 ,"76,2",3, Yes, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 28kg.,5056214721229,1271,"1524,9"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped),2019,2026, SSXFD337, Large-bore Downpipe and De-cat, Fits to both Milltek Sport OPF/GPF Bypass and OE OPF/GPF - Requires Stage 2 ECU Software, ,80,"3,15", No, Yes, No, 2.50 to 3.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 10kg.,5056214722059,277,"332,6"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped),2019,2026, SSXFD336, Large Bore Downpipe and Hi-Flow Sports Cat, Fits to both Milltek Sport OPF/GPF Bypass and OE OPF/GPF - Requires Stage 2 ECU Software, ,"76,2",3, No, Yes, No, 2.50 to 3.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 10kg.,5056214722042,697,"835,91"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped),2019,2026, SSXFD314, GPF/OPF Bypass, Non-Resonated to fit Milltek Sport Cat Back Only - Required Stage 2 ECU Remap, ,80,"3,15", No, Yes, No, 1.00 to 1.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 10kg.,5056214720420,129,"154,56"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped),2019,2026, SSXFD313, GPF/OPF Bypass, Non-Resonated to fit OE Cat Back Only - Required Stage 2 ECU Remap, ,"76,2",3, No, Yes, No, 1.00 to 1.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 10kg.,5056214720413,136,"162,86"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped),2019,2026, SSXFD311, GPF/OPF Bypass, Resonated to fit Milltek Sport Cat Back Only - Required Stage 2 ECU Remap, ,"76,2",3, No, Yes, No, 1.00 to 1.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 10kg.,5056214720390,285,"342,32"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped),2019,2026, SSXFD312, GPF/OPF Bypass, Resonated to fit OE Cat Back Only - Required Stage 2 ECU Remap, ,"76,2",3, No, Yes, No, 1.00 to 1.50 hours, Ships in 1 box measuring 100 X 40 X 30 and weighing 10kg.,5056214720406,292,"350,63"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped),2019,2026, SSXFD305, Particulate Filter-back, GPF/OPF Back - Race (Louder) with Burnt Titanium GT-115 Trims, Dual GT115 ,"76,2",3, No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 18kg.,5056214720338,1075,"1290,53"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped),2019,2026, SSXFD310, Particulate Filter-back, GPF/OPF Back - Race (Louder) with Carbon JET-115 Trims, 115mm JET-115 ,"76,2",3, No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 26kg.,5056214720383,1045,"1254,49"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped),2019,2026, SSXFD308, Particulate Filter-back, GPF/OPF Back - Race (Louder) with Cerakote Black GT-115 Trims, Dual 115mm GT115B ,"76,2",3, No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 26kg.,5056214720369,913,"1095,14"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped),2019,2026, SSXFD309, Particulate Filter-back, GPF/OPF Back - Race (Louder) with Polished GT-115 Trims, Dual GT115 ,"76,2",3, No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 26kg.,5056214720376,784,"940,49"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped),2019,2026, SSXFD307, Particulate Filter-back, GPF/OPF Back - Race (Louder) with Titanium GT-115 Trims, Dual GT115 ,"76,2",3, No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 26kg.,5056214720352,1019,"1223,05"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped),2019,2026, SSXFD304, Particulate Filter-back, GPF/OPF Back with Burnt Titanium GT-115 Trims - EC Approved, Dual GT115 ,"76,2",3, Yes, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 26kg.,5056214720321,1233,"1479,46"
Ford, Focus, Mk4 ST 2.3-litre EcoBoost Hatch (OPF/GPF Equipped),2019,2026, SSXFD306, Particulate Filter-back, GPF/OPF Back with Carbon JET-115 Trims - EC Approved, 115mm JET-115 ,"76,2",3, Yes, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 18kg.,5056214720345,1203,"1443,42"
